open time,open,high,low,close,volume,close time,quote asset volume,number of trades,taker buy base asset volume,taker buy quote asset volume,ignore
1729411200000,68378.01,68500.0,68355.01,68394.0,454.72661,1729414799999,31109027.3092811,35691,231.4297,15834468.6729928,0
1729414800000,68393.99,68445.99,68355.0,68434.2,239.27437,1729418399999,16367001.5978836,27793,123.24928,8430202.3684222,0
1729418400000,68434.2,68458.3,68376.04,68376.05,241.82127,1729421999999,16546542.9403937,25376,119.08406,8148129.8027432,0
1729422000000,68376.05,68443.4,68374.01,68420.01,194.59843,1729425599999,13313313.5246654,29695,91.42643,6254386.2028688,0
1729425600000,68420.01,68438.69,68259.9,68268.36,372.43389,1729429199999,25462906.1756893,45449,144.78864,9899366.7061588,0
1729429200000,68268.37,68486.0,68198.22,68451.85,663.03298,1729432799999,45316421.4669836,77173,351.84038,24051767.4523037,0
1729432800000,68451.85,68772.7,68451.84,68637.99,1336.44277,1729436399999,91752254.2119522,139410,705.42485,48420258.1078955,0
1729436400000,68638.0,68687.99,68366.0,68625.99,653.09373,1729439999999,44753561.3308818,89039,263.00584,18025145.1511731,0
1729440000000,68625.99,68660.0,68505.46,68505.47,342.64364,1729443599999,23494876.3879648,57472,186.72746,12803938.8648482,0
1729443600000,68505.47,68608.0,68422.0,68562.0,319.60725,1729447199999,21897253.2108139,39052,180.82608,12389258.4970847,0
1729447200000,68562.01,68653.5,68562.0,68604.0,218.85961,1729450799999,15019137.2839797,29351,120.51916,8270198.060797,0
1729450800000,68604.01,68604.01,68495.99,68508.29,256.27441,1729454399999,17564331.4446803,41848,72.58206,4974247.1366579,0
1729454400000,68508.3,68900.0,68461.93,68781.98,482.77596,1729457999999,33184905.7698489,76142,308.59805,21211159.2129464,0
1729458000000,68781.98,68870.0,68658.0,68770.0,463.65363,1729461599999,31873385.1280198,61722,227.37126,15628996.12785,0
1729461600000,68770.0,69400.0,68600.0,69137.28,2772.83894,1729465199999,191443929.4613965,310985,1653.5972,114174654.9863633,0
1729465200000,69137.28,69196.16,68923.32,69031.99,934.633,1729468799999,64548976.183585,175457,514.7511,35550960.9464758,0
1729468800000,69032.0,69519.52,68972.56,69160.0,1511.98728,1729472399999,104745596.6373561,189853,956.41668,66260437.1853528,0
1729472400000,69160.0,69480.0,69106.0,69210.89,726.66974,1729475999999,50366494.7844217,157568,388.6697,26938575.5772,0
1729476000000,69210.88,69266.64,68709.87,68710.0,1082.59587,1729479599999,74672771.7185604,110097,624.90747,43103240.2852958,0
1729479600000,68709.99,68940.0,68588.51,68939.99,704.09672,1729483199999,48430880.4627338,104835,396.1906,27256463.3097643,0
1729483200000,68940.0,69039.0,68795.75,69039.0,546.23263,1729486799999,37632081.6190261,57714,264.42574,18219862.7484632,0
1729486800000,69039.0,69185.18,68951.27,68979.97,590.83933,1729490399999,40805399.7945039,78749,235.53883,16268553.8688641,0
1729490400000,68979.96,69146.51,68639.9,68699.36,697.48997,1729493999999,48109698.8335828,96884,283.6996,19569097.8982686,0
1729494000000,68699.36,68799.95,68488.33,68514.0,822.48063,1729497599999,56457314.6110292,148519,369.07165,25336925.0817628,0
1729497600000,68513.99,68661.0,68290.04,68301.46,1026.84906,1729501199999,70318515.354816,121833,347.83691,23822488.9245514,0
1729501200000,68301.47,68426.0,68119.01,68378.0,1084.12302,1729504799999,74042612.9432204,154840,443.96242,30326179.7769051,0
1729504800000,68377.99,68482.87,68261.61,68281.49,1318.07234,1729508399999,90154392.5175232,104832,582.2938,39835099.0607904,0
1729508400000,68281.5,68434.0,68169.02,68238.01,815.1721,1729511999999,55678055.8947424,112598,343.76074,23480509.2760165,0
1729512000000,68238.0,68328.68,68046.0,68207.27,885.71411,1729515599999,60390997.0844435,123828,333.58913,22748503.2954679,0
