日期,开盘价,最高价,最低价,收盘价,成交量,持仓量,动态结算价
2018-08-20,4746.0,4797.0,4684.6,4783.6,15399,0,0.0
2018-08-21,4788.8,4876.0,4760.2,4825.0,14917,0,0.0
2018-08-22,4817.2,4829.0,4772.8,4806.0,12547,0,0.0
2018-08-23,4799.6,4859.2,4745.8,4826.2,17385,0,0.0
2018-08-24,4810.2,4847.0,4775.2,4809.4,13512,0,0.0
2018-08-27,4835.6,4947.0,4820.2,4931.4,14100,0,0.0
2018-08-28,4942.8,4957.4,4910.0,4936.8,10748,0,0.0
2018-08-29,4934.6,4937.6,4883.0,4918.2,11076,0,0.0
2018-08-30,4918.0,4923.2,4826.4,4846.0,12858,0,0.0
2018-08-31,4822.0,4836.6,4757.0,4783.4,13960,0,0.0
2018-09-03,4767.0,4822.8,4715.4,4819.6,13878,0,0.0
2018-09-04,4814.6,4895.2,4798.2,4857.6,13815,0,0.0
2018-09-05,4850.0,4867.2,4781.2,4785.0,12599,0,0.0
2018-09-06,4775.4,4837.6,4740.0,4767.8,13886,0,0.0
2018-09-07,4788.0,4865.0,4720.2,4765.0,16556,0,0.0
2018-09-10,4760.0,4770.8,4673.0,4684.2,13075,0,0.0
2018-09-11,4687.2,4735.0,4653.8,4694.4,13708,0,0.0
2018-09-12,4694.4,4728.4,4656.2,4675.0,14078,0,0.0
2018-09-13,4726.8,4769.0,4636.8,4718.0,16472,0,0.0
2018-09-14,4722.6,4726.4,4653.4,4654.4,13491,0,0.0
2018-09-17,4633.4,4634.2,4574.2,4602.8,13249,0,0.0
2018-09-18,4588.6,4698.4,4581.6,4679.4,17179,0,0.0
2018-09-19,4679.0,4783.2,4667.0,4734.4,15449,0,0.0
2018-09-20,4737.4,4774.8,4730.8,4743.6,9068,0,0.0
2018-09-21,4729.2,4829.2,4700.2,4827.8,15878,0,4810.2
2018-09-25,4786.0,4813.0,4753.2,4793.2,11759,0,0.0
2018-09-26,4805.0,4851.6,4767.6,4800.0,14400,0,0.0
2018-09-27,4802.4,4818.0,4746.2,4764.6,11455,0,0.0
2018-09-28,4772.2,4827.0,4733.6,4820.4,13211,0,0.0
2018-10-08,4722.0,4741.6,4640.4,4654.8,12383,0,0.0
2018-10-09,4664.2,4690.0,4606.2,4624.8,12130,0,0.0
2018-10-10,4631.2,4670.0,4578.2,4639.2,13905,0,0.0
2018-10-11,4499.0,4506.0,4243.0,4258.2,17959,0,0.0
2018-10-12,4281.6,4303.8,4135.0,4267.2,18588,0,0.0
2018-10-15,4273.0,4324.8,4171.0,4178.4,16255,0,0.0
2018-10-16,4185.2,4219.8,4067.2,4100.4,16173,0,0.0
2018-10-17,4150.8,4165.2,4026.8,4120.6,17563,0,0.0
2018-10-18,4109.0,4111.4,4018.4,4033.2,11869,0,0.0
2018-10-19,3992.0,4093.6,3977.2,4091.4,5344,0,0.0
2018-10-22,4150.0,4373.2,4140.0,4317.6,19186,0,0.0
2018-10-23,4318.6,4342.6,4182.0,4219.6,16897,0,0.0
2018-10-24,4218.6,4288.8,4173.4,4209.8,16874,0,0.0
2018-10-25,4100.0,4230.4,4072.4,4226.0,18457,0,0.0
2018-10-26,4249.8,4283.4,4172.4,4199.8,16170,0,0.0
2018-10-29,4206.4,4227.2,4104.0,4156.0,14534,0,0.0
2018-10-30,4145.2,4232.4,4060.0,4189.6,18897,0,0.0
2018-10-31,4202.6,4305.0,4185.2,4252.0,17378,0,0.0
2018-11-01,4301.0,4375.0,4273.8,4280.0,17894,0,0.0
2018-11-02,4411.0,4447.6,4341.6,4436.0,20299,0,0.0
2018-11-05,4421.2,4463.0,4350.6,4430.2,17885,0,0.0
2018-11-06,4413.4,4445.0,4365.6,4439.2,14661,0,0.0
2018-11-07,4443.0,4488.0,4388.0,4388.4,18236,0,0.0
2018-11-08,4447.6,4448.0,4366.2,4370.8,15305,0,0.0
2018-11-09,4347.8,4401.6,4338.4,4368.8,13550,0,0.0
2018-11-12,4368.0,4496.2,4354.4,4487.2,14855,0,0.0
2018-11-13,4440.0,4606.8,4439.8,4571.0,17653,0,0.0
2018-11-14,4576.8,4612.4,4533.0,4552.6,15405,0,0.0
2018-11-15,4543.6,4628.8,4543.6,4620.0,11467,0,0.0
2018-11-16,4625.0,4710.6,4602.8,4647.8,19604,0,0.0
2018-11-19,4657.0,4683.6,4594.6,4659.4,17760,0,0.0
2018-11-20,4627.6,4635.0,4512.4,4520.0,21435,0,0.0
2018-11-21,4480.0,4557.0,4449.2,4536.2,19133,0,0.0
2018-11-22,4550.0,4574.8,4484.4,4523.0,17226,0,0.0
2018-11-23,4514.0,4521.0,4327.6,4328.2,19515,0,0.0
2018-11-26,4338.0,4371.6,4283.6,4315.8,17973,0,0.0
2018-11-27,4347.6,4378.6,4307.0,4344.2,16618,0,0.0
2018-11-28,4342.4,4419.0,4272.4,4398.0,20530,0,0.0
2018-11-29,4447.0,4447.0,4296.6,4312.2,18424,0,0.0
2018-11-30,4303.6,4360.0,4238.0,4328.2,19625,0,0.0
2018-12-03,4488.6,4524.0,4419.0,4472.0,23921,0,0.0
2018-12-04,4458.8,4528.0,4452.2,4514.6,24564,0,0.0
2018-12-05,4429.8,4526.0,4429.0,4470.0,30742,0,0.0
2018-12-06,4429.0,4460.0,4372.0,4388.2,30017,0,0.0
2018-12-07,4408.6,4419.8,4381.8,4386.0,21037,0,0.0
2018-12-10,4362.2,4384.6,4325.0,4336.6,22266,0,0.0
2018-12-11,4356.4,4389.0,4338.0,4387.2,23570,0,0.0
2018-12-12,4401.0,4407.6,4359.8,4371.8,24639,0,0.0
2018-12-13,4384.8,4472.8,4354.4,4430.2,30522,0,0.0
2018-12-14,4420.2,4431.0,4315.6,4329.6,26842,0,0.0
2018-12-17,4320.0,4342.6,4273.0,4321.2,27345,0,0.0
2018-12-18,4305.0,4344.4,4241.6,4295.2,32004,0,0.0
2018-12-19,4301.0,4305.0,4233.6,4236.2,25171,0,0.0
2018-12-20,4231.0,4276.8,4217.8,4264.0,20814,0,0.0
2018-12-21,4222.4,4236.0,4157.6,4206.0,30552,0,0.0
2018-12-24,4193.4,4266.4,4183.2,4255.0,28278,0,0.0
2018-12-25,4209.8,4234.4,4085.0,4195.2,37636,0,0.0
2018-12-26,4198.8,4229.0,4158.0,4189.0,26253,0,0.0
2018-12-27,4258.2,4258.2,4125.8,4131.0,28285,0,0.0
2018-12-28,4143.0,4181.4,4119.2,4120.4,28777,0,0.0
2019-01-02,4135.0,4147.0,4086.0,4096.8,24735,0,0.0
2019-01-03,4100.0,4169.0,4077.6,4086.6,28810,0,0.0
2019-01-04,4062.0,4208.8,4058.0,4207.8,33671,0,0.0
2019-01-07,4210.0,4293.8,4196.6,4268.6,30648,0,0.0
2019-01-08,4260.0,4286.0,4248.8,4270.8,23085,0,0.0
2019-01-09,4288.6,4363.6,4265.0,4273.8,33159,0,0.0
2019-01-10,4271.4,4327.0,4262.6,4277.4,27192,0,0.0
2019-01-11,4292.4,4320.0,4252.8,4312.0,29081,0,0.0
2019-01-14,4312.0,4332.0,4274.6,4290.2,23373,0,0.0
2019-01-15,4291.4,4363.6,4266.4,4351.4,31618,0,0.0
2019-01-16,4346.8,4373.0,4328.0,4341.0,23920,0,0.0
2019-01-17,4338.2,4356.0,4297.6,4307.4,21840,0,0.0
2019-01-18,4337.0,4349.8,4295.0,4330.0,9415,0,0.0
2019-01-21,4349.6,4404.4,4340.0,4360.0,25465,0,0.0
2019-01-22,4356.0,4358.8,4275.6,4294.2,22851,0,0.0
2019-01-23,4290.6,4318.2,4276.2,4302.6,21956,0,0.0
2019-01-24,4308.0,4368.4,4274.0,4330.8,27224,0,0.0
2019-01-25,4336.6,4362.0,4305.2,4310.0,25670,0,0.0
2019-01-28,4339.0,4378.8,4286.0,4291.6,24321,0,0.0
2019-01-29,4291.0,4291.6,4177.0,4242.4,29386,0,0.0
2019-01-30,4215.0,4268.2,4200.6,4201.8,23662,0,0.0
2019-01-31,4210.0,4246.6,4137.2,4183.6,26675,0,0.0
2019-02-01,4200.0,4315.8,4200.0,4313.2,28819,0,0.0
2019-02-11,4318.0,4413.4,4314.8,4406.8,22228,0,0.0
2019-02-12,4398.8,4462.8,4398.6,4433.4,22654,0,0.0
2019-02-13,4439.8,4537.2,4426.0,4512.0,24426,0,0.0
2019-02-14,4501.4,4561.4,4496.0,4533.8,15894,0,0.0
2019-02-15,4526.8,4556.0,4491.4,4502.6,30372,0,0.0
2019-02-18,4540.2,4687.4,4539.6,4677.0,34027,0,0.0
2019-02-19,4692.8,4718.4,4614.4,4659.0,42944,0,0.0
2019-02-20,4679.0,4682.8,4618.0,4652.0,35271,0,0.0
2019-02-21,4650.0,4762.4,4636.2,4662.0,45667,0,0.0
2019-02-22,4651.0,4807.0,4650.2,4804.8,43822,0,0.0
2019-02-25,4872.4,5140.0,4840.0,5123.0,57459,0,0.0
2019-02-26,5100.0,5174.8,5027.8,5063.2,56554,0,0.0
2019-02-27,5084.2,5107.2,4970.0,5017.4,49763,0,0.0
2019-02-28,5022.0,5085.0,5002.2,5034.6,43118,0,0.0
2019-03-01,5070.6,5086.8,4980.0,5081.2,50122,0,0.0
2019-03-04,5123.0,5259.8,5098.2,5144.4,56909,0,0.0
2019-03-05,5146.4,5314.0,5141.2,5298.8,52240,0,0.0
2019-03-06,5317.0,5414.0,5241.2,5400.0,61347,0,0.0
2019-03-07,5387.8,5533.4,5353.0,5442.4,63021,0,0.0
2019-03-08,5318.0,5471.6,5258.0,5296.4,76037,0,0.0
2019-03-11,5331.4,5463.6,5291.4,5448.8,59247,0,0.0
2019-03-12,5491.2,5598.6,5461.2,5546.2,61910,0,0.0
2019-03-13,5544.0,5546.0,5362.0,5403.6,62861,0,0.0
2019-03-14,5392.4,5416.0,5250.6,5289.6,40109,0,0.0
2019-03-15,5312.6,5433.2,5312.6,5351.2,17625,0,0.0
2019-03-18,5361.6,5515.2,5303.8,5513.8,59618,0,0.0
2019-03-19,5498.2,5537.0,5455.0,5487.4,52490,0,0.0
2019-03-20,5482.0,5503.4,5352.2,5470.0,60872,0,0.0
2019-03-21,5485.0,5628.0,5485.0,5541.4,68987,0,0.0
2019-03-22,5560.4,5614.0,5470.0,5611.2,61671,0,0.0
2019-03-25,5523.0,5597.0,5506.6,5518.6,60231,0,0.0
2019-03-26,5555.0,5559.4,5345.0,5358.0,61628,0,0.0
2019-03-27,5389.0,5415.0,5313.2,5391.6,57409,0,0.0
2019-03-28,5372.6,5447.6,5311.2,5318.6,59915,0,0.0
2019-03-29,5333.2,5555.2,5322.4,5534.4,65790,0,0.0
2019-04-01,5574.8,5767.4,5574.8,5766.0,61104,0,0.0
2019-04-02,5795.2,5825.6,5722.6,5746.6,52935,0,0.0
2019-04-03,5716.0,5852.2,5712.6,5828.6,52822,0,0.0
2019-04-04,5858.0,5898.0,5792.4,5882.6,55547,0,5863.0
2019-04-08,5929.0,5935.0,5737.4,5800.8,59401,0,0.0
2019-04-09,5795.0,5863.0,5774.2,5836.8,52852,0,0.0
2019-04-10,5806.0,5901.0,5747.0,5818.8,60633,0,0.0
2019-04-11,5824.8,5837.0,5702.0,5721.2,54574,0,0.0
2019-04-12,5720.8,5740.0,5656.6,5701.2,47813,0,5694.2
2019-04-15,5788.8,5806.2,5589.0,5609.0,58113,0,0.0
2019-04-16,5596.6,5765.2,5555.8,5759.2,54778,0,0.0
2019-04-17,5761.0,5831.8,5733.4,5772.4,46711,0,0.0
2019-04-18,5777.6,5802.0,5736.4,5765.2,29376,0,0.0
2019-04-19,5777.0,5799.0,5708.6,5781.2,15478,0,0.0
2019-04-22,5782.8,5785.8,5628.6,5677.0,58295,0,0.0
2019-04-23,5667.0,5671.8,5544.4,5552.8,64899,0,0.0
2019-04-24,5575.0,5660.6,5511.8,5627.0,70935,0,0.0
2019-04-25,5617.6,5624.0,5397.4,5411.2,71753,59592,0.0
2019-04-26,5398.6,5476.0,5371.8,5375.2,76777,60782,0.0
2019-04-29,5390.0,5395.0,5226.2,5258.8,86229,66393,0.0
2019-04-30,5254.0,5342.2,5222.6,5267.2,80212,61840,0.0
2019-05-06,5120.0,5120.0,4749.2,4810.0,93045,64729,0.0
2019-05-07,4887.6,4964.4,4839.2,4906.0,93047,63812,0.0
2019-05-08,4827.0,5007.8,4815.0,4873.2,85185,60730,0.0
2019-05-09,4829.0,4927.2,4810.6,4842.8,83219,62509,0.0
2019-05-10,4919.8,5051.0,4775.4,5018.0,107096,65145,0.0
2019-05-13,4964.4,5008.8,4914.0,4938.4,306,53188,0.0
2019-05-14,4930.2,4992.0,4896.0,4938.8,387,55019,0.0
2019-05-15,4978.6,5076.6,4962.0,5046.2,306,39178,0.0
2019-05-16,5035.0,5104.2,5031.0,5091.4,38288,21993,0.0
2019-05-17,5003.2,5020.0,4793.6,4824.8,85721,86856,0.0
2019-05-20,4845.0,4855.6,4730.0,4825.0,85614,84172,0.0
2019-05-21,4849.4,4966.6,4826.0,4903.6,88042,84304,0.0
2019-05-22,4902.0,4924.8,4828.0,4889.8,77555,83504,0.0
2019-05-23,4872.2,4878.2,4765.0,4788.2,79269,85943,0.0
2019-05-24,4796.6,4819.2,4753.0,4772.6,77105,86392,0.0
2019-05-27,4776.4,4935.0,4749.6,4903.0,86404,86359,0.0
2019-05-28,4908.0,4944.0,4871.0,4888.8,70165,82479,0.0
2019-05-29,4874.4,4929.6,4855.0,4866.0,72066,84161,0.0
2019-05-30,4866.0,4868.8,4763.0,4868.6,84965,86381,0.0
2019-05-31,4856.2,4921.0,4792.6,4808.8,83216,82306,0.0
2019-06-03,4864.0,4886.8,4739.0,4788.0,87354,87716,0.0
2019-06-04,4776.4,4795.6,4713.2,4746.8,71056,83515,0.0
2019-06-05,4788.2,4796.0,4720.2,4721.8,73115,83530,0.0
2019-06-06,4715.0,4726.8,4608.8,4611.8,83465,85560,0.0
2019-06-10,4645.8,4717.2,4601.2,4658.0,84469,81056,0.0
2019-06-11,4671.0,4886.4,4670.6,4876.6,97428,81170,0.0
2019-06-12,4864.4,4879.8,4801.2,4816.4,74938,72730,0.0
2019-06-13,4814.4,4862.6,4781.0,4838.6,78663,73032,0.0
2019-06-14,4846.0,4860.8,4741.0,4769.2,70177,68815,0.0
2019-06-17,4766.4,4816.4,4752.2,4792.8,66740,62548,0.0
2019-06-18,4794.0,4822.0,4751.2,4790.8,67986,56421,0.0
2019-06-19,4910.0,4967.0,4850.2,4855.0,68263,42957,0.0
2019-06-20,4854.8,5008.0,4840.0,4954.2,51325,21820,0.0
2019-06-21,4998.2,5034.4,4953.6,4975.0,83949,77065,0.0
2019-06-24,4986.0,4994.0,4939.6,4974.6,56601,71748,0.0
2019-06-25,4961.0,4968.0,4841.6,4920.8,78196,75681,0.0
2019-06-26,4890.0,4953.2,4887.0,4916.2,58065,68854,0.0
2019-06-27,4940.2,5004.0,4923.0,4957.2,77888,76644,0.0
2019-06-28,4949.2,4954.4,4865.2,4920.0,70531,73139,0.0
2019-07-01,5039.2,5081.6,4971.2,5050.0,79679,75819,0.0
2019-07-02,5038.2,5056.0,5012.4,5033.4,54108,71522,0.0
2019-07-03,5006.2,5017.0,4980.0,5004.6,55798,71472,0.0
2019-07-04,5006.0,5038.8,4950.0,4984.0,61859,72341,0.0
2019-07-05,4983.2,5029.8,4964.4,5017.0,55873,69874,0.0
2019-07-08,4995.4,4996.0,4806.0,4821.6,75411,75132,0.0
2019-07-09,4834.4,4853.6,4803.8,4829.4,52896,66316,0.0
2019-07-10,4850.0,4864.4,4793.4,4809.8,49192,67541,0.0
2019-07-11,4825.2,4880.0,4771.2,4800.6,69402,71437,0.0
2019-07-12,4801.0,4855.4,4788.0,4843.0,64621,64746,0.0
2019-07-15,4812.4,4949.2,4745.2,4906.0,86145,69727,0.0
2019-07-16,4898.2,4933.0,4894.2,4921.2,52679,54782,0.0
2019-07-17,4922.0,4949.4,4903.8,4911.4,54806,42246,0.0
2019-07-18,4890.6,4895.0,4844.4,4848.2,41908,19430,0.0
2019-07-19,4896.0,4927.6,4864.6,4881.4,17644,4771,0.0
2019-07-22,4833.4,4853.4,4704.2,4733.2,69023,68779,0.0
2019-07-23,4741.0,4789.4,4732.0,4776.4,51423,63545,0.0
2019-07-24,4801.4,4872.6,4800.0,4820.4,62766,67224,0.0
2019-07-25,4827.0,4864.0,4813.6,4846.4,53484,65596,0.0
2019-07-26,4835.4,4867.4,4812.0,4859.2,53533,66370,0.0
2019-07-29,4854.4,4878.8,4813.0,4844.0,48147,62225,0.0
2019-07-30,4857.4,4933.0,4846.2,4877.6,62879,68949,0.0
2019-07-31,4870.0,4891.6,4853.0,4874.0,49306,64814,0.0
2019-08-01,4850.0,4872.8,4814.8,4841.0,50967,66524,0.0
2019-08-02,4730.2,4784.4,4721.0,4779.2,56553,65572,0.0
2019-08-05,4754.8,4804.4,4717.6,4725.0,58108,64796,0.0
2019-08-06,4648.0,4673.0,4536.2,4626.8,80351,74063,0.0
2019-08-07,4650.0,4655.0,4591.0,4591.6,51895,65361,0.0
2019-08-08,4625.0,4638.0,4604.0,4616.6,49123,62442,0.0
2019-08-09,4641.0,4658.6,4557.2,4570.6,58172,61382,0.0
2019-08-12,4583.0,4672.6,4568.6,4665.8,60225,55131,0.0
2019-08-13,4651.0,4652.0,4612.2,4646.8,46131,46824,0.0
2019-08-14,4694.0,4732.0,4668.4,4672.0,45884,37792,0.0
2019-08-15,4590.0,4717.0,4585.8,4701.8,40728,19035,0.0
2019-08-16,4655.0,4708.8,4649.0,4664.8,66005,96524,0.0
2019-08-19,4725.0,4856.6,4717.2,4853.8,83306,105002,0.0
2019-08-20,4846.6,4891.0,4826.6,4831.8,64058,96907,0.0
2019-08-21,4830.0,4861.0,4818.8,4842.8,50454,97155,0.0
2019-08-22,4853.6,4856.8,4803.0,4837.2,59246,97359,0.0
2019-08-23,4843.0,4869.6,4812.2,4841.8,66503,98076,0.0
2019-08-26,4762.8,4828.8,4760.0,4815.0,69646,98014,0.0
2019-08-27,4842.0,4965.0,4835.0,4874.4,86348,102549,0.0
2019-08-28,4885.0,4911.4,4871.0,4885.8,51616,96884,0.0
2019-08-29,4898.6,4919.4,4866.2,4891.2,60207,95271,0.0
2019-08-30,4920.6,4947.0,4814.0,4859.0,75293,98180,0.0
2019-09-02,4864.8,5006.8,4851.0,4977.4,82519,100570,0.0
2019-09-03,4993.8,5008.4,4965.4,5004.0,57834,93613,0.0
2019-09-04,5000.2,5098.0,4991.2,5098.0,80398,99540,0.0
2019-09-05,5130.0,5213.0,5113.0,5125.8,96635,100494,0.0
2019-09-06,5155.8,5168.8,5107.8,5151.4,65819,90315,0.0
2019-09-09,5181.0,5249.8,5151.0,5248.6,73792,91095,0.0
2019-09-10,5243.4,5255.8,5192.8,5236.4,67014,82817,0.0
2019-09-11,5250.0,5275.8,5191.6,5218.0,77217,82768,0.0
2019-09-12,5238.0,5269.6,5189.4,5240.2,65354,71281,0.0
2019-09-16,5253.8,5279.4,5214.0,5237.4,68394,69713,0.0
2019-09-17,5224.0,5227.0,5117.0,5130.0,67842,57992,0.0
2019-09-18,5142.8,5161.8,5124.4,5130.8,49748,44459,0.0
2019-09-19,5140.6,5187.8,5120.2,5185.6,41918,22553,0.0
2019-09-20,5165.0,5186.6,5135.2,5147.4,62810,75027,0.0
2019-09-23,5140.0,5148.0,5073.6,5139.4,68644,79485,0.0
2019-09-24,5141.8,5224.4,5120.4,5127.2,79129,81436,0.0
2019-09-25,5112.0,5117.0,5044.6,5047.6,71744,78697,0.0
2019-09-26,5067.6,5073.4,4949.2,4953.2,74898,80323,0.0
2019-09-27,4966.0,5014.4,4960.0,4978.6,59774,75257,0.0
2019-09-30,4976.4,5003.6,4890.0,4894.0,63138,76255,0.0
2019-10-08,4931.2,4979.0,4912.6,4916.6,58764,73924,0.0
2019-10-09,4906.0,4974.6,4883.6,4959.8,64668,76838,0.0
2019-10-10,4964.4,5032.0,4951.0,5023.2,65907,72777,0.0
2019-10-11,5035.0,5065.0,4988.0,5055.6,68703,72199,0.0
2019-10-14,5087.4,5150.0,5075.0,5103.0,73688,64317,0.0
2019-10-15,5093.6,5096.6,5043.0,5051.8,55043,54563,0.0
2019-10-16,5061.8,5090.2,5020.2,5021.0,56840,44524,0.0
2019-10-17,5031.0,5052.6,5008.8,5028.2,40079,20745,0.0
2019-10-18,5039.8,5063.2,4954.2,4976.2,19984,4246,0.0
2019-10-21,4890.0,4909.8,4842.8,4902.6,53773,66629,0.0
2019-10-22,4920.0,4976.2,4901.2,4954.8,68213,72455,0.0
2019-10-23,4950.0,4966.6,4892.2,4923.0,56421,67698,0.0
2019-10-24,4920.8,4934.0,4850.0,4924.0,62914,72176,0.0
2019-10-25,4915.0,4979.0,4871.4,4974.2,69292,72664,0.0
2019-10-28,5031.0,5051.2,5000.0,5046.4,66222,71937,0.0
2019-10-29,5044.0,5044.0,4979.0,4979.6,52337,67259,0.0
2019-10-30,4963.4,4964.8,4908.0,4916.0,58550,71163,0.0
2019-10-31,4928.6,4942.8,4880.2,4892.8,55112,68963,0.0
2019-11-01,4883.6,4954.0,4867.2,4948.2,62471,69820,0.0
2019-11-04,4966.0,4998.0,4949.2,4957.8,55524,66730,0.0
2019-11-05,4970.4,5033.6,4944.4,4998.2,65170,68640,0.0
2019-11-06,4995.0,5009.4,4922.0,4955.4,58265,64362,0.0
2019-11-07,4946.2,5014.0,4943.2,4990.4,70374,68348,0.0
2019-11-08,5030.0,5048.6,4966.6,4970.8,68193,62836,0.0
2019-11-11,4940.0,4941.4,4855.0,4862.0,56246,58052,0.0
2019-11-12,4872.6,4882.0,4812.4,4867.4,59410,54562,0.0
2019-11-13,4860.0,4878.8,4842.2,4872.2,46979,41480,0.0
2019-11-14,4871.2,4923.2,4866.0,4903.0,37402,20220,0.0
2019-11-15,4841.2,4885.0,4800.8,4820.4,73086,113365,0.0
2019-11-18,4818.0,4868.0,4805.0,4855.0,67501,111626,0.0
2019-11-19,4850.0,4948.4,4849.0,4943.6,69117,112218,0.0
2019-11-20,4939.8,4954.6,4897.8,4900.4,59080,109010,0.0
2019-11-21,4882.2,4933.2,4874.0,4917.0,63783,111907,0.0
2019-11-22,4926.4,5002.6,4832.8,4853.0,99645,121602,0.0
2019-11-25,4862.0,4885.8,4820.0,4874.4,67951,110459,0.0
2019-11-26,4892.4,4899.6,4843.6,4853.2,67573,110580,0.0
2019-11-27,4850.2,4919.6,4837.8,4880.2,78409,110514,0.0
2019-11-28,4874.8,4899.0,4857.6,4875.8,62153,106645,0.0
2019-11-29,4868.0,4896.8,4824.0,4881.0,74132,108742,0.0
2019-12-02,4894.0,4925.0,4870.8,4896.0,62113,101938,0.0
2019-12-03,4885.0,4925.8,4851.6,4924.8,68556,105222,0.0
2019-12-04,4906.0,4932.6,4887.6,4911.8,64089,98240,0.0
2019-12-05,4926.4,4980.0,4914.4,4960.2,69665,101078,0.0
2019-12-06,4966.0,5018.8,4951.0,5015.6,64135,95822,0.0
2019-12-09,5025.2,5046.2,5003.6,5025.6,61202,92645,0.0
2019-12-10,5006.6,5066.0,4998.2,5050.2,61798,88012,0.0
2019-12-11,5041.0,5053.0,5006.0,5031.6,59973,81878,0.0
2019-12-12,5031.6,5055.0,5014.6,5017.8,55644,78790,0.0
2019-12-13,5068.0,5107.2,5040.2,5093.0,68463,77997,0.0
2019-12-16,5086.0,5175.8,5081.0,5164.4,64011,71439,0.0
2019-12-17,5169.0,5279.8,5160.0,5245.0,67609,61469,0.0
2019-12-18,5240.2,5282.0,5230.4,5244.4,54655,45076,0.0
2019-12-19,5246.0,5265.0,5224.8,5250.6,36409,23147,0.0
2019-12-20,5256.6,5272.0,5193.8,5204.6,63298,78685,0.0
2019-12-23,5178.0,5203.0,5068.8,5074.2,72603,81170,0.0
2019-12-24,5095.6,5161.6,5084.4,5143.2,56636,75644,0.0
2019-12-25,5142.0,5186.8,5128.4,5167.8,65731,77925,0.0
2019-12-26,5162.2,5204.0,5144.0,5202.8,64679,75830,0.0
2019-12-27,5207.6,5247.6,5162.8,5163.6,73748,78849,0.0
2019-12-30,5145.8,5258.0,5113.8,5245.0,76383,77018,0.0
2019-12-31,5250.0,5279.0,5221.2,5269.8,58295,73075,0.0
2020-01-02,5300.0,5392.4,5281.0,5361.8,68331,75083,0.0
2020-01-03,5375.4,5402.0,5358.0,5378.0,56333,70973,0.0
2020-01-06,5360.2,5497.8,5357.6,5433.0,78955,78765,0.0
2020-01-07,5443.0,5506.8,5438.6,5501.0,68365,70861,0.0
2020-01-08,5480.4,5507.8,5405.2,5433.6,79715,73487,0.0
2020-01-09,5477.6,5501.0,5449.2,5498.0,68051,65788,0.0
2020-01-10,5514.8,5526.0,5446.0,5468.0,65874,65628,0.0
2020-01-13,5471.8,5573.6,5436.0,5571.2,73020,62437,0.0
2020-01-14,5589.8,5594.6,5537.0,5543.6,55225,50736,0.0
2020-01-15,5533.0,5548.8,5489.4,5523.6,54143,41144,0.0
2020-01-16,5531.8,5558.0,5514.8,5538.4,39505,19555,0.0
2020-01-17,5551.6,5558.0,5505.4,5515.0,18325,4695,0.0
2020-01-20,5517.0,5600.0,5493.0,5598.8,60036,61593,0.0
2020-01-21,5572.2,5582.4,5495.4,5516.6,68137,65434,0.0
2020-01-22,5495.0,5608.0,5421.0,5580.8,77377,67685,0.0
2020-01-23,5510.0,5546.4,5299.8,5346.4,91119,69629,0.0
2020-02-03,4805.4,4922.0,4805.4,4805.4,49162,57416,0.0
2020-02-04,4900.0,4999.0,4820.0,4953.0,79308,68523,0.0
2020-02-05,4988.8,5139.0,4986.0,5064.4,83573,63709,0.0
2020-02-06,5075.0,5279.2,5048.6,5250.4,89274,69925,0.0
2020-02-07,5228.4,5303.6,5200.0,5300.4,83767,66379,0.0
2020-02-10,5271.0,5337.8,5256.0,5326.4,74190,66762,0.0
2020-02-11,5341.0,5359.8,5282.0,5316.4,71249,65877,0.0
2020-02-12,5303.0,5437.0,5300.6,5437.0,72807,65715,0.0
2020-02-13,5431.4,5451.8,5371.4,5392.0,75407,66661,0.0
2020-02-14,5388.8,5462.6,5363.0,5405.6,73256,63113,0.0
2020-02-17,5440.0,5603.2,5435.0,5595.6,70390,56996,0.0
2020-02-18,5590.4,5646.6,5565.2,5628.6,70661,50930,0.0
2020-02-19,5622.0,5662.6,5591.0,5603.8,53028,36994,0.0
2020-02-20,5590.0,5698.8,5545.0,5667.8,90551,113491,0.0
2020-02-21,5667.0,5796.8,5664.0,5775.0,113592,121546,0.0
2020-02-24,5759.0,5849.6,5705.6,5806.0,114820,122035,0.0
2020-02-25,5766.0,5868.0,5618.0,5852.6,159033,133747,0.0
2020-02-26,5801.2,5818.4,5684.8,5715.4,157332,126355,0.0
2020-02-27,5736.0,5769.8,5670.0,5710.0,130695,127108,0.0
2020-02-28,5540.0,5606.2,5368.0,5383.0,168648,126883,0.0
2020-03-02,5463.0,5658.8,5463.0,5598.6,138443,119924,0.0
2020-03-03,5710.0,5788.0,5599.4,5620.4,137258,116829,0.0
2020-03-04,5625.2,5677.0,5542.0,5658.4,120774,115131,0.0
2020-03-05,5739.0,5765.8,5654.8,5728.6,127585,113536,0.0
2020-03-06,5690.6,5728.8,5660.4,5681.0,109111,111369,0.0
2020-03-09,5582.0,5605.0,5438.6,5468.4,130204,111299,0.0
2020-03-10,5508.6,5645.0,5400.0,5635.2,152951,110917,0.0
2020-03-11,5645.0,5662.0,5525.0,5525.0,116536,101311,0.0
2020-03-12,5469.0,5508.0,5385.2,5477.0,119474,105274,0.0
2020-03-13,5200.0,5494.4,5180.0,5447.0,151902,104696,0.0
2020-03-16,5419.0,5443.0,5133.4,5148.8,123728,87807,0.0
2020-03-17,5296.0,5300.8,5052.0,5165.4,133148,84908,0.0
